measure,region_name,sex,age,cause,metric,year,val,upper,lower
Incidence,Free State,Female,35-39 years,HIV/AIDS,Number,2014,1537.732551,2135.71522,1050.736519
Incidence,Free State,Male,35-39 years,HIV/AIDS,Number,2015,1960.660478,2885.199993,1211.857953
Incidence,Free State,Female,35-39 years,HIV/AIDS,Number,2015,1522.981259,2135.180576,1016.032687
Incidence,Free State,Male,35-39 years,HIV/AIDS,Number,2016,1976.668349,2928.324545,1198.555335
Incidence,Free State,Female,35-39 years,HIV/AIDS,Number,2016,1517.520315,2166.933757,993.3577374
Incidence,Free State,Male,35-39 years,HIV/AIDS,Number,2017,1927.913191,2865.53679,1133.847256
Incidence,Free State,Female,35-39 years,HIV/AIDS,Number,2017,1471.517445,2143.406513,930.1469358
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1990,201.6454285,374.1465823,97.84707405
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1990,207.3798716,361.3633878,105.7636071
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1991,343.9946495,625.3891174,174.8420685
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1991,359.3048848,589.1008098,191.6316361
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1992,554.388255,959.5498014,284.3987855
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1992,589.3366094,916.2743328,326.2150606
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1993,830.1642259,1408.684898,434.0435549
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1993,902.6047627,1363.195967,527.2462503
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1994,1142.436219,1879.574016,626.887759
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1994,1280.191335,1855.027717,774.0902204
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1995,1444.48913,2345.572968,828.4482252
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1995,1665.223757,2360.221277,1050.600401
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1996,1680.34445,2623.180277,1008.690113
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1996,1972.571917,2695.292924,1303.801614
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1997,1802.177865,2720.243755,1107.237265
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1997,2163.926203,2918.399061,1496.157599
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1998,1808.617645,2715.859677,1117.111452
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1998,2230.781128,2999.139375,1582.757742
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,1999,1734.170464,2622.089508,1054.131166
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,1999,2204.882641,3010.950389,1553.504226
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2000,1617.0723,2438.608594,974.2476535
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2000,2124.31714,2967.788663,1480.031407
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2001,1487.40108,2280.44974,903.0643814
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2001,2014.826671,2828.156808,1398.243738
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2002,1366.450409,2100.593173,826.4566121
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2002,1900.927154,2684.495502,1325.537682
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2003,1267.107246,1943.92356,782.8752974
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2003,1802.483598,2523.035959,1274.61041
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2004,1190.527417,1812.789203,746.8721867
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2004,1723.609169,2386.787307,1225.627569
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2005,1132.75205,1732.027848,717.3958298
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2005,1661.296251,2298.695178,1187.883016
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2006,1090.589965,1648.926808,696.0746145
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2006,1611.635407,2228.695726,1155.501432
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2007,1060.812003,1605.151786,677.8848867
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2007,1567.437078,2167.343907,1127.347077
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2008,1038.663192,1571.629612,667.2004922
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2008,1524.357988,2118.670085,1102.978268
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2009,1018.00819,1532.863769,655.8758097
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2009,1478.345823,2046.063053,1071.799018
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2010,994.2357999,1486.293652,650.4299963
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2010,1426.735978,1988.380184,1011.473851
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2011,966.0581085,1431.979267,633.0236807
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2011,1371.932776,1917.885953,957.5614395
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2012,938.4983696,1400.607426,612.8499612
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2012,1320.631573,1855.022245,908.5933886
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2013,914.4841116,1368.101193,594.4284647
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2013,1273.189551,1828.940045,871.4241741
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2014,895.4682399,1347.989058,565.2772174
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2014,1231.783859,1801.724637,846.4498855
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2015,885.0261152,1336.556284,549.5721148
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2015,1200.437934,1747.888566,802.4021507
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2016,876.3256927,1344.310671,541.364492
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2016,1165.582998,1720.167578,771.4925596
Incidence,Free State,Male,40-44 years,HIV/AIDS,Number,2017,843.4083287,1325.603445,506.0734436
Incidence,Free State,Female,40-44 years,HIV/AIDS,Number,2017,1092.222625,1619.805873,691.4863856
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1990,115.8588684,212.1550146,53.32212409
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1990,156.3497457,275.7383859,77.13104744
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1991,199.4323343,357.928045,96.62821364
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1991,272.3743582,449.3494413,146.7561598
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1992,322.3598431,577.0787968,160.46292
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1992,446.9897026,715.7622913,251.5356053
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1993,488.5161474,850.2870252,251.6794633
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1993,682.8976629,1056.173377,403.3854675
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1994,687.3616767,1162.499485,375.9605024
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1994,961.1962767,1439.824125,600.8281191
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1995,878.8050067,1464.869998,497.7024042
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1995,1232.509824,1797.451392,798.1387724
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1996,1030.734282,1647.808716,596.1996584
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1996,1462.099843,2033.88932,973.7180408
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1997,1125.005048,1763.258302,662.0163307
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1997,1615.776889,2241.479645,1095.18206
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1998,1153.840893,1792.846065,682.0445591
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1998,1688.962674,2318.273341,1176.411356
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,1999,1134.756673,1776.524395,668.1894227
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,1999,1706.7166,2361.793337,1166.470214
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2000,1093.00776,1704.702997,649.8309033
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2000,1687.893779,2364.264048,1150.830049
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2001,1041.435135,1624.896032,617.5820795
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2001,1632.884168,2290.166848,1114.410183
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2002,984.0662106,1528.693949,584.1667819
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2002,1570.84358,2195.307633,1079.484004
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2003,931.9841618,1451.40394,556.4810175
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2003,1516.486896,2107.119171,1058.059015
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2004,888.936502,1376.421737,525.9119449
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2004,1475.224971,2032.343556,1043.873346
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2005,853.7090653,1331.669468,506.4487966
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2005,1445.688199,1976.831069,1033.90927
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2006,825.8308088,1282.498226,491.2463966
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2006,1426.799331,1947.781583,1029.47527
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2007,803.5999836,1251.274423,481.6555043
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2007,1414.492329,1935.820545,1024.437564
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2008,784.8150257,1221.413124,477.053007
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2008,1404.713172,1916.195746,1012.483175
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2009,766.6596432,1209.537945,466.9534136
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2009,1391.300848,1882.965094,1000.06125
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2010,745.1556405,1181.565357,456.7840653
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2010,1365.262719,1849.813931,964.2397593
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2011,718.7286092,1122.081726,433.943858
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2011,1322.457065,1808.269926,924.6398059
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2012,692.1047457,1087.754949,413.3191293
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2012,1270.696702,1759.382804,869.7844154
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2013,666.6635645,1062.746026,397.2505172
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2013,1214.938775,1693.865229,821.6887843
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2014,643.3056955,1027.028838,373.589538
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2014,1159.832769,1635.576586,778.7390722
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2015,625.6124265,999.7565299,363.8337881
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2015,1114.689526,1599.507685,749.0273605
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2016,608.8583129,986.5437401,353.5298107
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2016,1073.103082,1574.149312,693.8231478
Incidence,Free State,Male,45-49 years,HIV/AIDS,Number,2017,575.0042189,951.7433955,319.7770557
Incidence,Free State,Female,45-49 years,HIV/AIDS,Number,2017,1003.245991,1510.519206,630.2168716
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1990,59.39592005,109.9077468,26.91503328
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1990,95.83442232,169.6782015,47.07639136
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1991,103.9829455,187.7796483,50.04296369
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1991,166.2277435,275.5392934,89.68271645
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1992,171.5093308,308.6765625,84.15253119
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1992,271.1542533,435.5503484,152.0817358
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1993,262.4863982,459.0864091,135.3082152
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1993,409.2208713,634.0028379,241.0584355
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1994,367.8488398,624.6910679,200.9701595
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1994,566.7121798,851.6575973,353.0998016
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1995,476.1898991,795.9770581,266.994722
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1995,732.2957587,1065.825381,472.5869058
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1996,564.3759062,896.2802338,325.1384871
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1996,876.6782761,1220.66914,581.7029348
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1997,615.9513927,967.3547634,359.7112129
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1997,969.4641106,1330.037215,657.8583223
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1998,637.2698875,986.9598226,374.3714004
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1998,1009.842754,1371.583746,705.4378347
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,1999,638.8973516,981.905596,375.841234
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,1999,1011.490854,1393.629597,700.3159247
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2000,620.2784457,955.7937737,372.2752519
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2000,986.591748,1369.335269,677.4726015
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2001,591.4360826,910.3289399,353.6039459
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2001,956.9451015,1321.859282,658.3062494
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2002,565.824457,871.9133059,338.1125972
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2002,928.8477475,1277.037789,646.578778
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2003,544.4890865,844.3323285,329.0631868
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2003,910.6460585,1247.037142,642.6659578
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2004,528.9010441,818.9382811,320.0189937
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2004,906.6080954,1223.247422,646.7523364
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2005,521.9479252,804.3252788,312.6654298
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2005,912.0824246,1226.030562,655.089858
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2006,521.45585,807.9534654,317.7678115
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2006,916.6656963,1230.25549,662.0804883
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2007,521.4640483,808.8018484,320.8521064
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2007,923.7789989,1251.841403,666.6998925
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2008,520.7539624,811.6918809,319.1421342
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2008,931.0442458,1247.542558,675.5738375
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2009,517.3991306,805.7730413,314.7204877
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2009,935.0076657,1250.12338,673.0037691
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2010,508.8463797,793.45854,313.2247291
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2010,930.5976103,1243.954181,668.5615847
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2011,494.6532556,757.457377,305.4522293
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2011,917.5599619,1230.173053,650.452606
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2012,478.424447,736.0357932,292.5605215
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2012,901.0592587,1223.219747,637.8087591
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2013,461.8388275,723.6337506,278.1707806
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2013,882.3485925,1201.020132,607.9579866
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2014,445.8511982,693.2053398,267.0625197
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2014,862.3240935,1187.248697,582.1268964
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2015,432.6541121,672.7783338,256.3260678
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2015,843.8437637,1179.259935,573.4326396
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2016,419.4459849,670.6568325,243.5480856
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2016,819.4372777,1169.25366,539.2519796
Incidence,Free State,Male,50-54 years,HIV/AIDS,Number,2017,394.3069367,638.9973933,221.4489854
Incidence,Free State,Female,50-54 years,HIV/AIDS,Number,2017,766.0075484,1124.489803,479.8880184
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1990,33.90886506,62.65913611,15.35166734
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1990,57.85656415,102.4855555,28.42474204
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1991,58.16218579,104.9472297,28.01185079
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1991,98.95728602,164.2679645,53.27414986
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1992,94.62468244,170.3655546,46.59676981
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1992,159.8236216,257.4837216,89.49018212
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1993,144.8435949,253.6765232,74.48713231
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1993,241.4303209,375.2190158,141.8440856
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1994,206.3978623,351.6436814,112.4504301
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1994,337.2335621,508.6985827,209.2588348
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1995,271.1969195,454.2010033,151.976398
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1995,435.4648733,640.2157621,279.7716297
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1996,328.1808096,524.6510744,188.7111961
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1996,520.3280019,729.6088369,343.1681226
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1997,367.6708725,581.6155538,213.1220574
Incidence,Free State,Female,55-59 years,HIV/AIDS,Number,1997,575.346402,799.418155,387.6323697
Incidence,Free State,Male,55-59 years,HIV/AIDS,Number,1998,386.1876116,603.6927024,225.1147004
